source_id,z_spec,Usage
5700,0.08135542,Public
5702,0.4766377,Private
5703,0.2506658,Private
5704,0.258927,Private
5713,0.5802293,Public
5717,0.1692846,Public
5722,0.5308595,Private
5728,0.1338272,Public
5730,0.5962063,Private
5738,0.1314545,Private
5741,0.6183296,Private
5744,0.518537,Private
5745,0.561583,Private
5750,0.1515799,Public
5752,0.01793722,Public
5769,0.08791302,Private
5774,0.2076528,Public
5776,0.4651965,Public
5782,0.2739809,Public
5793,0.157841,Private
5796,0.1728793,Private
5801,0.3907032,Private
5806,0.5243106,Public
5812,0.4871642,Public
5813,0.4826565,Private
5818,0.2081226,Public
5829,0.126468,Private
5830,0.2827397,Private
5833,0.5339141,Public
5837,0.5107827,Public
5839,0.1356429,Public
5840,0.03357947,Private
5842,0.2345299,Private
5845,0.5802544,Public
5849,0.2259658,Private
5867,0.0745896,Public
5877,0.07516167,Public
5895,0.09650338,Private
5898,0.2843339,Public
5899,0.1487737,Public
5900,0.4139464,Private
5901,0.09728148,Public
5902,0.2537203,Private
5906,0.2042119,Public
5912,0.1114402,Public
5913,0.01348879,Public
5914,0.5927753,Public
5926,0.2825029,Public
5939,0.02682039,Public
5942,0.1323298,Private
5943,0.3614314,Public
5947,0.2634423,Public
5948,0.1274583,Public
5949,0.6245142,Public
5950,0.6267824,Public
5951,0.4966339,Private
5962,0.4670235,Public
5965,0.4904552,Private
5967,0.3611514,Private
5969,0.4654057,Public
5972,0.07723986,Public
5974,0.631383,Public
5978,0.0544594,Private
5993,0.1639578,Public
5997,0.2186966,Private
6008,0.0331631,Private
6012,0.1981877,Private
6015,0.4946086,Private
6021,0.03791764,Private
6026,0.1160534,Public
6031,0.4897637,Public
6033,0.3336757,Public
6041,0.6386617,Private
6044,0.1612789,Private
6047,0.1100942,Private
6050,0.06904633,Public
6054,0.1053719,Private
6057,0.2949907,Public
6066,0.4916024,Public
6073,0.2841912,Private
6078,0.5601689,Public
6080,0.1653112,Public
6083,0.1037186,Private
6089,0.1198537,Public
6090,0.03731925,Public
6092,0.3816542,Public
6094,0.02585819,Public
6102,0.6132905,Private
6107,0.1519118,Private
6109,0.1012927,Public
6114,0.584773,Public
6123,0.08117379,Public
6125,0.5355088,Private
6130,0.6461039,Private
6135,0.7824636,Private
6142,0.0446771,Public
6150,0.09512077,Public
6154,0.1012239,Public
6155,0.6215519,Private
6163,0.4911112,Public
6168,0.3596931,Private
6172,0.1343297,Private
6191,0.1636118,Public
6212,0.04512269,Public
6218,0.561327,Public
6220,0.2145744,Public
6221,0.06199327,Public
6229,0.2193781,Private
6254,0.09258927,Public
6256,0.7813872,Public
6259,0.54585,Private
6265,0.1338222,Private
6273,0.2574519,Public
6276,0.4248761,Private
6277,0.2144748,Private
6295,0.5202957,Private
6304,0.4738963,Private
6305,0.05177051,Public
6320,0.08233753,Private
6333,0.6292827,Public
6336,0.1119778,Private
6338,0.128802,Private
6344,0.3834234,Public
6360,0.05570436,Public
6364,0.2011975,Private
6368,0.09779816,Private
6371,0.5406132,Public
6372,0.4161125,Private
6376,0.4171582,Private
6378,0.4362461,Public
6385,0.5452367,Public
6389,0.1121304,Public
6397,0.06817476,Private
6402,0.1676074,Public
6406,0.04348661,Private
6408,0.1335556,Public
6412,0.274674,Private
6414,0.1308711,Public
6416,0.1189287,Public
6441,0.09253113,Private
6447,0.1688548,Public
6449,0.641539,Private
6450,0.5347257,Private
6457,0.15413,Private
6458,0.6170746,Private
6464,0.1104914,Public
6469,0.09461796,Private
6470,0.3178767,Private
6471,0.1702241,Public
6472,0.4490676,Public
6473,0.08914751,Private
6475,0.07014847,Public
6476,0.1381693,Private
6487,0.1939363,Private
6490,0.09166607,Private
6511,0.2796578,Public
6518,0.1346433,Public
6523,0.5918583,Public
6530,0.1365249,Public
6533,0.1230555,Private
6540,0.4916631,Private
6544,0.1614556,Public
6548,0.1062341,Public
6553,0.05963164,Private
6560,0.07800799,Public
6563,0.1226198,Private
6565,0.2239956,Public
6566,0.07726374,Private
6570,0.1159065,Public
6574,0.5428674,Private
6577,0.1022858,Public
6581,0.04690036,Private
6584,0.06639005,Public
6587,0.4728057,Public
6588,0.5750539,Private
6589,0.05144918,Public
6590,0.3018882,Public
6610,0.1398533,Public
6611,0.03582013,Public
6613,0.1269494,Public
6614,0.2181854,Private
6615,0.1893724,Public
6629,0.02580953,Private
6630,0.5273015,Private
6638,0.5465273,Public
6640,0.5977436,Private
6641,0.4640638,Private
6643,0.09826319,Private
6644,0.4388645,Public
6645,0.5052397,Public
6647,0.0266172,Public
6654,0.3806987,Private
6655,0.09646215,Private
6659,0.3767857,Private
6661,0.07250173,Public
6668,0.3199149,Private
6674,0.06216795,Public
6678,0.6384534,Private
6704,0.6326212,Public
6710,0.06040397,Private
6716,0.5171863,Private
6721,0.4882663,Public
6727,0.08845953,Public
6732,0.2512026,Private
6734,0.3343147,Public
6737,0.4614756,Private
6743,0.7217102,Private
6749,0.3817213,Private
6764,0.5094735,Public
6765,0.2258413,Public
6772,0.0210302,Public
6774,0.5910025,Private
6776,0.04043454,Public
6780,0.563466,Public
6782,0.07479189,Public
6783,0.4822155,Private
6789,0.04634783,Public
6791,0.5428088,Private
6794,0.4773014,Private
6796,0.4767194,Private
6798,0.1197713,Private
6800,0.2898948,Private
6801,0.08505757,Private
6805,0.3750475,Public
6806,0.1423992,Private
6816,0.3097279,Private
6820,0.04673349,Private
6823,0.1614929,Private
6827,0.0749131,Private
6828,0.05128325,Private
6829,0.3694607,Public
6834,0.1463609,Public
6840,0.1207586,Public
6846,0.6431898,Public
6849,0.1796316,Public
6852,0.1030918,Public
6853,0.5092099,Public
6858,0.4308503,Private
6859,0.5332806,Public
6861,0.6133519,Private
6862,0.2325148,Private
6869,0.1225127,Public
6893,0.07179555,Public
6895,0.08128861,Public
6901,0.4188809,Private
6907,0.6413943,Public
6908,0.04231428,Private
6910,0.2963897,Private
6922,0.1125173,Private
6928,0.32648,Public
6929,0.4151758,Public
6937,0.5075748,Public
6940,0.0956072,Public
6941,0.08483982,Public
6949,0.1494011,Private
6955,0.5471941,Private
6960,0.2039694,Private
6967,0.5222282,Private
6968,0.3744783,Public
6970,0.3139197,Private
6971,0.3065347,Private
6979,0.6379443,Private
6984,0.06394796,Private
6997,0.05893032,Public
7006,0.1182994,Public
7008,0.06360589,Public
7014,0.1299426,Public
7016,0.0674575,Private
7019,0.2065039,Public
7025,0.04827074,Private
7032,0.4801148,Private
7038,0.7771651,Public
7043,0.6419083,Public
7044,0.7278255,Private
7045,0.08457639,Private
7048,0.1246325,Public
7065,0.1466473,Public
7066,0.2383897,Private
7069,0.2955852,Public
7073,0.08496885,Private
7076,0.6070761,Public
7083,0.05247371,Public
7084,0.07410295,Public
7086,0.2627024,Private
7087,0.1020663,Private
7099,0.1903455,Public
7101,0.05294256,Private
7111,0.1126277,Public
7114,0.0654925,Public
7121,0.1309099,Public
7130,0.1378637,Public
7135,0.1502681,Private
7139,0.1651479,Public
7140,0.1609229,Private
7141,0.08194298,Public
7145,0.2566137,Private
7151,0.2719179,Public
7159,0.07948218,Private
7160,0.07153792,Public
7163,0.5809184,Public
7169,0.1829708,Private
7170,0.03444088,Private
7176,0.07618567,Private
7188,0.5380608,Public
7189,0.05877573,Private
7190,0.05202419,Private
7194,0.4908177,Private
7207,0.2360338,Public
7211,0.07912029,Private
7213,0.09755079,Private
7214,0.5328453,Private
7219,0.1472958,Public
7222,0.4854053,Public
7227,0.08499639,Private
7232,0.1131293,Private
7233,0.2989142,Private
7235,0.3164576,Public
7239,0.06869491,Public
7240,0.121171,Private
7244,0.1460753,Public
7248,0.150825,Public
7253,0.1760711,Private
7263,0.5122501,Private
7265,0.1294274,Private
7273,0.4101576,Public
7274,0.7411713,Public
7282,0.1067033,Private
7283,0.549057,Public
7287,0.4532914,Public
7288,0.09501117,Public
7295,0.1443774,Private
7296,0.4757549,Private
7310,0.56711,Private
7312,0.4849966,Private
7314,0.06401662,Public
7338,0.6078073,Public
7345,0.1066007,Public
7347,0.1878425,Public
7349,0.147958,Public
7352,0.2654536,Public
7354,0.048415,Public
7357,0.1460416,Private
7367,0.5838748,Private
7368,0.08695278,Public
7370,0.3064318,Public
7371,0.1315512,Private
7373,0.5113801,Private
7377,0.06538315,Private
7382,0.4242664,Public
7386,0.2582768,Private
7392,0.08447616,Public
7393,0.7399787,Public
7394,0.1291278,Public
7398,0.4973088,Public
7399,0.09238545,Public
7400,0.4698081,Public
7407,0.1601704,Private
7410,0.1986213,Public
7415,0.2054203,Public
7421,0.07983261,Public
7424,0.1457011,Public
7425,0.06623966,Public
7432,0.5521159,Public
7434,0.2724549,Public
7435,0.3168946,Private
7436,0.01911845,Private
7443,0.2007111,Public
7446,0.4251781,Private
7450,0.4870022,Private
7452,0.515435,Private
7461,0.1543865,Private
7464,0.570178,Private
7465,0.6095408,Private
7466,0.05297568,Private
7470,0.1287627,Public
7485,0.07231071,Public
7489,0.07055052,Public
7490,0.1068325,Public
7491,0.06014835,Public
7493,0.1573135,Public
7498,0.594289,Private
7501,0.4309767,Private
7504,0.1401619,Private
7507,0.1397095,Public
7521,0.07545102,Public
7523,0.4825249,Private
7526,0.1825405,Private
7531,0.06780384,Private
7532,0.6620615,Private
7533,0.5587527,Private
7543,0.08143408,Public
7548,0.1162978,Public
7549,0.3451183,Public
7551,0.3564751,Private
7561,0.4861042,Private
7564,0.6290819,Public
7566,0.4060057,Private
7593,0.1700811,Public
7597,0.02577477,Public
7601,0.5517449,Public
7610,0.5736757,Public
7612,0.1056885,Private
7619,0.1271348,Public
7634,0.2729616,Private
7637,0.08096334,Private
7642,0.1900705,Public
7645,0.1065202,Public
7657,0.7907709,Private
7659,0.6465779,Public
7660,0.4322219,Private
7664,0.6164055,Public
7670,0.2291813,Private
7674,0.3771639,Private
7684,0.242462,Public
7689,0.55238,Public
7697,0.06851608,Private
7699,0.3485192,Public
7702,0.1890884,Public
7704,0.1762582,Public
7710,0.05463946,Public
7711,0.5112474,Private
7717,0.4754732,Private
7736,0.1601128,Public
7749,0.06893891,Private
7750,0.538712,Public
7758,0.5012361,Public
7771,0.126296,Private
7788,0.4864976,Private
7797,0.4977382,Public
7802,0.2177624,Public
7804,0.2157209,Private
7805,0.1043801,Private
7806,0.0936428,Public
7812,0.06610343,Public
7813,0.1705544,Private
7814,0.1186858,Public
7832,0.1800682,Public
7833,0.07972385,Public
7835,0.1023788,Public
7837,0.5185837,Public
7838,0.1858796,Private
7846,0.3075815,Private
7847,0.09054608,Private
7848,0.7290571,Private
7851,0.4952167,Public
7853,0.1032122,Public
7856,0.2029695,Private
7857,0.1725405,Public
7867,0.7526104,Private
7868,0.1269248,Private
7869,0.1136751,Public
7883,0.5902219,Public
7887,0.3040223,Public
7894,0.3750346,Public
7896,0.1814185,Public
7897,0.07991125,Public
7899,0.508786,Private
7903,0.0642252,Private
7904,0.1533633,Private
7906,0.1794672,Public
7910,0.1753197,Public
7919,0.06597003,Public
7925,0.02851514,Public
7927,0.1585778,Private
7928,0.5036873,Public
7933,0.7997373,Public
7939,0.3864566,Private
7942,0.1200032,Public
7946,0.6093394,Public
7951,0.1682575,Public
7957,0.06682811,Private
7960,0.6295545,Private
7961,0.08901206,Public
7967,0.5305069,Private
7970,0.4385852,Private
7971,0.4661817,Private
7973,0.3387643,Public
7987,0.1388942,Public
7994,0.07965089,Private
7999,0.2068943,Public
8002,0.08182584,Private
8004,0.1307449,Private
8007,0.5375205,Public
8009,0.2185637,Private
8016,0.2082049,Private
8024,0.2903064,Private
8026,0.103633,Public
8036,0.2874488,Private
8039,0.4257987,Private
8043,0.3382439,Private
8046,0.07157637,Private
8050,0.2555664,Private
8061,0.07996445,Public
8068,0.08929412,Public
8070,0.518195,Public
8071,0.124418,Private
8076,0.5727141,Private
8077,0.6545974,Private
8078,0.03022701,Public
8080,0.1329752,Private
8083,0.07625458,Private
8103,0.126993,Public
8104,0.6276804,Private
8108,0.531055,Private
8109,0.3723201,Private
8110,0.3727364,Public
8118,0.1864524,Private
8120,0.5021155,Private
8123,0.5788223,Private
8125,0.4063076,Private
8129,0.1484406,Private
8149,0.1508504,Public
8155,0.6558127,Private
8163,0.0753611,Public
8167,0.1626231,Private
8172,0.5167005,Public
8176,0.5355816,Public
8177,0.3540019,Private
8179,0.4884467,Public
8195,0.5263837,Private
8198,0.3378744,Public
8199,0.3497747,Private
8210,0.1760101,Private
8219,0.2894099,Public
8222,0.4487271,Private
8244,0.502089,Public
8245,0.05923769,Private
8250,0.4299363,Private
8252,0.4399928,Private
8253,0.5362098,Public
8254,0.0773948,Public
8259,0.1644603,Private
8261,0.658286,Private
8262,0.08479255,Public
8263,0.4330779,Public
8271,0.0694546,Public
8272,0.5142404,Private
8275,0.5732406,Public
8291,0.1068127,Public
8294,0.442157,Private
8301,0.1452792,Public
8302,0.4896436,Private
8303,0.4602897,Public
8307,0.120446,Private
8308,0.2442333,Private
8314,0.1419747,Private
8320,0.05020304,Public
8328,0.2721583,Private
8329,0.08669899,Private
8330,0.1044633,Public
8335,0.6100612,Public
8346,0.1768601,Public
8366,0.6093366,Private
8367,0.5683369,Private
8381,0.3558071,Private
8382,0.1183553,Private
8389,0.4493299,Private
8392,0.06371854,Public
8399,0.08249064,Public
8415,0.3658626,Private
8417,0.5123658,Public
8418,0.6375606,Private
8419,0.1335912,Private
8433,0.356131,Public
8438,0.1043095,Private
8444,0.2910731,Public
8446,0.09603216,Private
8463,0.4801229,Private
8469,0.07930886,Private
8472,0.06097285,Public
8484,0.3106702,Public
8486,0.4313968,Public
8493,0.1680079,Public
8496,0.1111204,Public
8498,0.4153288,Public
8507,0.08204804,Private
8512,0.5240733,Public
8520,0.3280225,Public
8521,0.5798748,Private
8524,0.1236528,Private
8531,0.08124547,Private
8536,0.4877961,Private
8539,0.6510229,Private
8556,0.5208928,Private
8562,0.3311676,Private
8566,0.07364701,Private
8567,0.3608656,Public
8571,0.06734441,Public
8572,0.5137223,Public
8573,0.137791,Public
8576,0.0815642,Private
8577,0.101392,Public
8584,0.06867933,Public
8593,0.5633285,Public
8597,0.3851328,Private
8605,0.7076153,Public
8609,0.5143486,Private
8611,0.09195318,Private
8625,0.5367402,Public
8630,0.06206015,Private
8631,0.06756449,Public
8635,0.145573,Public
8640,0.3635612,Private
8646,0.7233419,Private
8656,0.3979298,Public
8657,0.0913173,Private
8660,0.6282947,Public
8666,0.5634346,Private
8669,0.1797342,Private
8680,0.03781516,Private
8691,0.110718,Private
8697,0.03266715,Public
8698,0.5096805,Private
8699,0.1326445,Private
8702,0.5111393,Private
8705,0.3224636,Public
8706,0.2633925,Public
8709,0.3596108,Public
8711,0.7314187,Public
8712,0.1542019,Public
8716,0.03431521,Public
8717,0.07962278,Private
8720,0.3894779,Public
8724,0.04603599,Private
8733,0.0166349,Private
8734,0.111927,Private
8738,0.6264632,Public
8744,0.3305797,Public
8749,0.5141488,Private
8752,0.02427492,Private
8758,0.07829301,Public
8767,0.1266458,Private
8770,0.4789459,Private
8787,0.4734206,Private
8789,0.3415234,Public
8792,0.1863986,Private
8798,0.2863977,Public
8802,0.4861354,Private
8804,0.0557362,Public
8811,0.2234771,Public
8816,0.4448598,Private
8820,0.5013691,Public
8831,0.5702398,Public
8833,0.1382369,Public
8837,0.1181738,Public
8848,0.4230645,Public
8859,0.1245194,Public
8876,0.02535844,Private
8888,0.5637162,Private
8894,0.07505155,Public
8906,0.3399379,Private
8916,0.2674835,Public
8921,0.1202726,Private
8927,0.2470167,Public
8933,0.4936922,Private
8945,0.04230611,Public
8946,0.09651615,Private
8947,0.1308934,Public
8949,0.06474103,Private
8951,0.1077562,Public
8967,0.08018151,Private
8981,0.3198336,Private
8983,0.2940455,Private
8989,0.5107201,Private
8997,0.6671101,Private
8998,0.05299199,Public
9001,0.3619948,Public
9004,0.5872706,Public
9012,0.2762092,Public
9013,0.514894,Private
9018,0.08400331,Private
9032,0.0769005,Private
9039,0.4979638,Private
9045,0.3492223,Private
9046,0.4507407,Private
9047,0.5463324,Private
9066,0.1684197,Public
9074,0.1518332,Private
9076,0.6836149,Private
9077,0.6091449,Public
9078,0.06077607,Public
9079,0.2701033,Private
9088,0.4830985,Private
9095,0.3917012,Private
9107,0.5613492,Private
9108,0.1346819,Public
9110,0.5273131,Public
9111,0.1849605,Private
9114,0.144343,Private
9117,0.1701035,Private
9121,0.5584827,Private
9127,0.114747,Public
9130,0.4522528,Private
9136,0.4995426,Public
9145,0.5879534,Public
9168,0.1798308,Public
9171,0.5424048,Public
9179,0.1180147,Private
9182,0.09758682,Public
9184,0.3977143,Public
9190,0.1202344,Private
9196,0.2243437,Private
9200,0.6636907,Public
9215,0.4131207,Public
9217,0.1254776,Public
9218,0.5342018,Private
9221,0.6708926,Public
9228,0.1315903,Public
9230,0.5716345,Public
9236,0.3806124,Private
9241,0.2851951,Public
9244,0.6889473,Private
9247,0.1520065,Public
9256,0.5097656,Private
9262,0.5949461,Public
9265,0.1504259,Public
9268,0.1189342,Public
9269,0.05868255,Private
9275,0.737775,Private
9277,0.1182022,Public
9278,0.07874738,Public
9280,0.3244649,Private
9283,0.07721245,Private
9290,0.159839,Public
9297,0.457276,Public
9304,0.04899089,Private
9305,0.1281887,Private
9308,0.3783295,Private
9321,0.07152692,Private
9327,0.09106466,Public
9335,0.5892783,Public
9336,0.1318986,Public
9337,0.4884421,Public
9340,0.07495178,Public
9343,0.1802076,Public
9344,0.1294928,Public
9346,0.5858016,Private
9348,0.1902492,Public
9359,0.1643022,Public
9360,0.03799896,Private
9369,0.5408414,Private
9372,0.03167847,Private
9386,0.5380225,Private
9387,0.5809545,Private
9388,0.4540714,Public
9394,0.1781534,Public
9395,0.5024389,Private
9399,0.09031599,Public
9404,0.5713449,Public
9415,0.2514871,Public
9416,0.1155498,Public
9417,0.286679,Public
9422,0.04630501,Public
9425,0.1312085,Private
9428,0.08365417,Private
9432,0.2879359,Public
9435,0.2829046,Private
9436,0.3074732,Public
9442,0.5146807,Private
9445,0.07283388,Private
9446,0.06122884,Public
9449,0.501916,Private
9457,0.1327581,Private
9458,0.09315606,Private
9460,0.5657959,Private
9461,0.6863284,Private
9465,0.1230577,Public
9466,0.1457706,Private
9470,0.2574562,Private
9471,0.3455483,Private
9472,0.3271027,Public
9474,0.1012391,Private
9475,0.5699434,Public
9476,0.1961841,Private
9479,0.130855,Public
9486,0.590821,Private
9490,0.596782,Private
9491,0.1320441,Public
9493,0.7514125,Private
9495,0.09553014,Public
9496,0.5681618,Private
9503,0.5191348,Private
9505,0.3234667,Public
9511,0.5830924,Public
9516,0.5439879,Public
9522,0.1206091,Public
9524,0.03959868,Private
9528,0.5529707,Private
9529,0.1489032,Public
9540,0.08678062,Private
9554,0.5085515,Public
9557,0.4084966,Private
9566,0.6633257,Public
9569,0.1959433,Private
9583,0.3850873,Private
9586,0.07249407,Public
9587,0.513769,Private
9589,0.05701834,Private
9596,0.4100326,Public
9597,0.08617107,Public
9605,0.08685489,Private
9615,0.583235,Public
9616,0.5739115,Public
9617,0.6030105,Public
9622,0.1782974,Private
9623,0.6851282,Public
9628,0.4922407,Public
9637,0.6020166,Private
9638,0.5101941,Private
